id,img_path,img_name,generation_date,experiment_model_id,experiment_number,img_generation_promt
261047,"/media/s1/dataset/neurostocker/core/2022/12/15/6_An_abstract_representation_of_the_universe,_with_the_stars_dancing_in_a_perfect_circle..jpg","6_An_abstract_representation_of_the_universe,_with_the_stars_dancing_in_a_perfect_circle..jpg",2022-12-15T00:57:31.635275,1,1,"6_An_abstract_representation_of_the_universe,_with_the_stars_dancing_in_a_perfect_circle."
32722,/media/s1/dataset/neurostocker/core/2022/12/1/6_A_screenshot_of_an_example_of_the'spindle_effect'_in_a_top_20_best_sellers_list..jpg,6_A_screenshot_of_an_example_of_the'spindle_effect'_in_a_top_20_best_sellers_list..jpg,2022-12-01T00:50:07.005270,1,1,6_A_screenshot_of_an_example_of_the'spindle_effect'_in_a_top_20_best_sellers_list.
36409,/media/s1/dataset/neurostocker/core/2022/12/1/6_A_beautiful_picture_of_a_yellow_sun_setting_over_tall_green_trees..jpg,6_A_beautiful_picture_of_a_yellow_sun_setting_over_tall_green_trees..jpg,2022-12-01T00:53:36.302399,1,1,6_A_beautiful_picture_of_a_yellow_sun_setting_over_tall_green_trees.
258189,/media/s1/dataset/neurostocker/core/2022/12/15/6_Ancient_city_with_two_small_mountains_in_the_city..jpg,6_Ancient_city_with_two_small_mountains_in_the_city..jpg,2022-12-15T00:54:09.806103,1,1,6_Ancient_city_with_two_small_mountains_in_the_city.
121424,"/media/s1/dataset/neurostocker/core/2022/12/8/6_A_landscape_with_mountains_in_the_background,_sun_in_the_sky..jpg","6_A_landscape_with_mountains_in_the_background,_sun_in_the_sky..jpg",2022-12-08T00:59:30.204126,1,1,"6_A_landscape_with_mountains_in_the_background,_sun_in_the_sky."
222642,/media/s1/dataset/neurostocker/core/2022/12/14/6_Beautiful_mountain_landscape_with_a_wide_view_of_the_valley..jpg,6_Beautiful_mountain_landscape_with_a_wide_view_of_the_valley..jpg,2022-12-14T00:51:39.034153,1,1,6_Beautiful_mountain_landscape_with_a_wide_view_of_the_valley.
152669,"/media/s1/dataset/neurostocker/core/2022/12/10/6_Industrial_design,_industrial,_factory_and_production,_production_facility_in_industrial_setting..jpg","6_Industrial_design,_industrial,_factory_and_production,_production_facility_in_industrial_setting..jpg",2022-12-10T00:22:36.958796,1,1,"6_Industrial_design,_industrial,_factory_and_production,_production_facility_in_industrial_setting."
21252,/media/s1/dataset/neurostocker/core/2022/11/29/6_White_and_clear_to_dark_black_gradient_background_with_two_small_figures_on_the_opposite_sides..jpg,6_White_and_clear_to_dark_black_gradient_background_with_two_small_figures_on_the_opposite_sides..jpg,2022-11-29T00:58:29.931353,1,1,6_White_and_clear_to_dark_black_gradient_background_with_two_small_figures_on_the_opposite_sides.
135391,"/media/s1/dataset/neurostocker/core/2022/12/9/6_A_painting_showing_a_yellow,_brick_railway_bridge_and_a_tall_black_pine_tree_with_an_open_sky_in_front_of_it..jpg","6_A_painting_showing_a_yellow,_brick_railway_bridge_and_a_tall_black_pine_tree_with_an_open_sky_in_front_of_it..jpg",2022-12-09T00:47:58.379439,1,1,"6_A_painting_showing_a_yellow,_brick_railway_bridge_and_a_tall_black_pine_tree_with_an_open_sky_in_front_of_it."
73884,"/media/s1/dataset/neurostocker/core/2022/12/4/6_A_photo_of_the_interior_of_a_museum_with_ancient_ancient_artifacts,_geology,_iron_ore_in_stone_textures..jpg","6_A_photo_of_the_interior_of_a_museum_with_ancient_ancient_artifacts,_geology,_iron_ore_in_stone_textures..jpg",2022-12-04T22:26:41.029885,1,1,"6_A_photo_of_the_interior_of_a_museum_with_ancient_ancient_artifacts,_geology,_iron_ore_in_stone_textures."
21785,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_beautiful_picture_of_a_lake_with_white_clouds_which_cover_the_mountain_tops..jpg,6_A_beautiful_picture_of_a_lake_with_white_clouds_which_cover_the_mountain_tops..jpg,2022-11-29T00:57:14.262918,1,1,6_A_beautiful_picture_of_a_lake_with_white_clouds_which_cover_the_mountain_tops.
121292,/media/s1/dataset/neurostocker/core/2022/12/7/6_A_picture_of_a_city_surrounded_by_snow-covered_mountains_with_a_beautiful_landscape_below_them..jpg,6_A_picture_of_a_city_surrounded_by_snow-covered_mountains_with_a_beautiful_landscape_below_them..jpg,2022-12-07T22:02:31.532579,1,1,6_A_picture_of_a_city_surrounded_by_snow covered_mountains_with_a_beautiful_landscape_below_them.
170761,"/media/s1/dataset/neurostocker/core/2022/12/10/6_This_is_a_perfect_combination_of_the_colors_green_with_yellow_and_orange,_it_has_a_lot_of_light,_and_it’s_a_wonderful_picture..jpg","6_This_is_a_perfect_combination_of_the_colors_green_with_yellow_and_orange,_it_has_a_lot_of_light,_and_it’s_a_wonderful_picture..jpg",2022-12-10T22:46:33.701819,1,1,"6_This_is_a_perfect_combination_of_the_colors_green_with_yellow_and_orange,_it_has_a_lot_of_light,_and_it’s_a_wonderful_picture."
75412,/media/s1/dataset/neurostocker/core/2022/12/4/6_The_last_shot_of_the_first_episode_of_Black_Flag:_The_Story_Of_The_Greatest_Pirate_Movie_Never_Made_starring_Michael_Parks..jpg,6_The_last_shot_of_the_first_episode_of_Black_Flag:_The_Story_Of_The_Greatest_Pirate_Movie_Never_Made_starring_Michael_Parks..jpg,2022-12-04T22:23:59.760976,1,1,6_The_last_shot_of_the_first_episode_of_Black_Flag:_The_Story_Of_The_Greatest_Pirate_Movie_Never_Made_starring_Michael_Parks.
145257,"/media/s1/dataset/neurostocker/core/2022/12/9/6_A_pretty_garden,_in_which_a_sunflower_blooms_and_a_spiderwebs_is_hanging_above_the_flowers..jpg","6_A_pretty_garden,_in_which_a_sunflower_blooms_and_a_spiderwebs_is_hanging_above_the_flowers..jpg",2022-12-09T00:33:48.358516,1,1,"6_A_pretty_garden,_in_which_a_sunflower_blooms_and_a_spiderwebs_is_hanging_above_the_flowers."
63734,"/media/s1/dataset/neurostocker/core/2022/12/4/6_Landscape_architecture,_urban_planning,_new_urbanism,_landscape,_architecture_and_landscape_architecture,_art_for_life,_landscap.jpg","6_Landscape_architecture,_urban_planning,_new_urbanism,_landscape,_architecture_and_landscape_architecture,_art_for_life,_landscap.jpg",2022-12-04T00:27:53.619007,1,1,"6_Landscape_architecture,_urban_planning,_new_urbanism,_landscape,_architecture_and_landscape_architecture,_art_for_life,_landscap"
189445,/media/s1/dataset/neurostocker/core/2022/12/13/6_It_has_a_big_beautiful_mountain_and_amazing_landscape..jpg,6_It_has_a_big_beautiful_mountain_and_amazing_landscape..jpg,2022-12-13T00:14:55.238758,1,1,6_It_has_a_big_beautiful_mountain_and_amazing_landscape.
42994,/media/s1/dataset/neurostocker/core/2022/12/2/6_A_panoramic_photo_of_a_very_calm_turquoise_blue_ocean_with_lots_of_seagulls..jpg,6_A_panoramic_photo_of_a_very_calm_turquoise_blue_ocean_with_lots_of_seagulls..jpg,2022-12-02T00:58:42.093830,1,1,6_A_panoramic_photo_of_a_very_calm_turquoise_blue_ocean_with_lots_of_seagulls.
61099,"/media/s1/dataset/neurostocker/core/2022/12/4/6_Art_print,_landscape,_oil_on_wood_panel_and_wall_mounted..jpg","6_Art_print,_landscape,_oil_on_wood_panel_and_wall_mounted..jpg",2022-12-04T00:26:35.534597,1,1,"6_Art_print,_landscape,_oil_on_wood_panel_and_wall_mounted."
209298,/media/s1/dataset/neurostocker/core/2022/12/12/6_The_background_of_a_web_page_is_a_dark_field_with_lights_from_town..jpg,6_The_background_of_a_web_page_is_a_dark_field_with_lights_from_town..jpg,2022-12-12T23:52:52.874075,1,1,6_The_background_of_a_web_page_is_a_dark_field_with_lights_from_town.
255374,/media/s1/dataset/neurostocker/core/2022/12/15/6_A_colorful_and_interesting_world_of_beautiful_lights_and_amazing_machines..jpg,6_A_colorful_and_interesting_world_of_beautiful_lights_and_amazing_machines..jpg,2022-12-15T00:51:57.321345,1,1,6_A_colorful_and_interesting_world_of_beautiful_lights_and_amazing_machines.
97772,"/media/s1/dataset/neurostocker/core/2022/12/7/6_A_beautiful_pink_tree_lined_street,_it_is_a_wonderful_landscape_picture..jpg","6_A_beautiful_pink_tree_lined_street,_it_is_a_wonderful_landscape_picture..jpg",2022-12-07T00:44:15.845349,1,1,"6_A_beautiful_pink_tree_lined_street,_it_is_a_wonderful_landscape_picture."
159729,/media/s1/dataset/neurostocker/core/2022/12/10/6_Fresh_floral_flowers_in_the_form_of_a_bouquet..jpg,6_Fresh_floral_flowers_in_the_form_of_a_bouquet..jpg,2022-12-10T00:25:21.330992,1,1,6_Fresh_floral_flowers_in_the_form_of_a_bouquet.
219533,/media/s1/dataset/neurostocker/core/2022/12/14/6_A_fun_cartoon_key_shot_of_a_flying_monkey_and_a_red_bird_flying_in_sky..jpg,6_A_fun_cartoon_key_shot_of_a_flying_monkey_and_a_red_bird_flying_in_sky..jpg,2022-12-14T00:45:33.836162,1,1,6_A_fun_cartoon_key_shot_of_a_flying_monkey_and_a_red_bird_flying_in_sky.
206131,/media/s1/dataset/neurostocker/core/2022/12/12/6_Forest_with_a_huge_mountain_and_water_falling_down..jpg,6_Forest_with_a_huge_mountain_and_water_falling_down..jpg,2022-12-12T23:56:44.667741,1,1,6_Forest_with_a_huge_mountain_and_water_falling_down.
232251,/media/s1/dataset/neurostocker/core/2022/12/14/6_A_very_detailed_character_piece_that_could_be_an_extra..jpg,6_A_very_detailed_character_piece_that_could_be_an_extra..jpg,2022-12-14T00:55:20.879349,1,1,6_A_very_detailed_character_piece_that_could_be_an_extra.
170238,"/media/s1/dataset/neurostocker/core/2022/12/10/6_This_photograph_has_been_color_corrected_to_give_it_depth,_contrast_and_saturation..jpg","6_This_photograph_has_been_color_corrected_to_give_it_depth,_contrast_and_saturation..jpg",2022-12-10T22:59:46.242227,1,1,"6_This_photograph_has_been_color_corrected_to_give_it_depth,_contrast_and_saturation."
2419,/media/s1/dataset/neurostocker/core/2022/10/26/3_The_Legend_of_Zelda_futuristic_modular_city_concept_art_for_‘A_Link_Between_Worlds’..jpg,3_The_Legend_of_Zelda_futuristic_modular_city_concept_art_for_‘A_Link_Between_Worlds’..jpg,2022-10-26T09:37:15.326434,1,1,3_The_Legend_of_Zelda_futuristic_modular_city_concept_art_for_‘A_Link_Between_Worlds’.
8126,"/media/s1/dataset/neurostocker/core/2022/11/2/4_A_set_on_images,_with_a_map_(the_set_i..jpg","4_A_set_on_images,_with_a_map_(the_set_i..jpg",2022-11-02T01:02:04.691886,1,1,"4_A_set_on_images,_with_a_map_(the_set_i."
57280,"/media/s1/dataset/neurostocker/core/2022/12/3/6_Hyper_realism_macro_octane_rendering,_in_one_shot_render,_a_stunning_beauty_in_depth,_realistic,_ultra_realistic,_blood_stained_.jpg","6_Hyper_realism_macro_octane_rendering,_in_one_shot_render,_a_stunning_beauty_in_depth,_realistic,_ultra_realistic,_blood_stained_.jpg",2022-12-03T00:29:30.955980,1,1,"6_Hyper_realism_macro_octane_rendering,_in_one_shot_render,_a_stunning_beauty_in_depth,_realistic,_ultra_realistic,_blood_stained_"
44181,/media/s1/dataset/neurostocker/core/2022/12/2/6_Close_up_of_a_cityscape_with_a_beautiful_sky_and_lots_of_small_houses..jpg,6_Close_up_of_a_cityscape_with_a_beautiful_sky_and_lots_of_small_houses..jpg,2022-12-02T00:59:31.926111,1,1,6_Close_up_of_a_cityscape_with_a_beautiful_sky_and_lots_of_small_houses.
27054,"/media/s1/dataset/neurostocker/core/2022/11/30/6_A_landscape_at_night,_and_in_the_background_in_the_foreground_of_it_there_are_the_ruins_of_a_castle..jpg","6_A_landscape_at_night,_and_in_the_background_in_the_foreground_of_it_there_are_the_ruins_of_a_castle..jpg",2022-11-30T00:59:58.533516,1,1,"6_A_landscape_at_night,_and_in_the_background_in_the_foreground_of_it_there_are_the_ruins_of_a_castle."
161186,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_colorful_and_beautiful_picture_of_bumble_bees..jpg,6_A_colorful_and_beautiful_picture_of_bumble_bees..jpg,2022-12-10T00:26:11.731095,1,1,6_A_colorful_and_beautiful_picture_of_bumble_bees.
167013,"/media/s1/dataset/neurostocker/core/2022/12/10/6_White_rectangular_block_with_different_lines_on_top_of_it,_each_representing_an..jpg","6_White_rectangular_block_with_different_lines_on_top_of_it,_each_representing_an..jpg",2022-12-10T00:15:45.380509,1,1,"6_White_rectangular_block_with_different_lines_on_top_of_it,_each_representing_an."
147267,/media/s1/dataset/neurostocker/core/2022/12/9/6_The_night_falls_as_the_world_seems_to_stop..jpg,6_The_night_falls_as_the_world_seems_to_stop..jpg,2022-12-09T00:38:58.768323,1,1,6_The_night_falls_as_the_world_seems_to_stop.
238004,"/media/s1/dataset/neurostocker/core/2022/12/15/6_The_top_part_of_the_scene_(and_the_character)_is_centered,_with_top_part_of_the_image_being_cropped..jpg","6_The_top_part_of_the_scene_(and_the_character)_is_centered,_with_top_part_of_the_image_being_cropped..jpg",2022-12-15T00:51:48.517295,1,1,"6_The_top_part_of_the_scene_(and_the_character)_is_centered,_with_top_part_of_the_image_being_cropped."
108688,/media/s1/dataset/neurostocker/core/2022/12/7/6_The_inside_of_a_house_and_a_close-up_of_a_desk_with_various_tools_on_it..jpg,6_The_inside_of_a_house_and_a_close-up_of_a_desk_with_various_tools_on_it..jpg,2022-12-07T00:47:30.590674,1,1,6_The_inside_of_a_house_and_a_close up_of_a_desk_with_various_tools_on_it.
227233,"/media/s1/dataset/neurostocker/core/2022/12/14/6_The_magic_fairy_tale_illustration_about_""The_Princess_and_the_Pea""..jpg","6_The_magic_fairy_tale_illustration_about_""The_Princess_and_the_Pea""..jpg",2022-12-14T00:43:31.167483,1,1,"6_The_magic_fairy_tale_illustration_about_""The_Princess_and_the_Pea""."
133881,/media/s1/dataset/neurostocker/core/2022/12/9/6_A_beautiful_landscape_taken_on_a_greenish-blue-colored_day..jpg,6_A_beautiful_landscape_taken_on_a_greenish-blue-colored_day..jpg,2022-12-09T00:47:11.679170,1,1,6_A_beautiful_landscape_taken_on_a_greenish blue colored_day.
75810,/media/s1/dataset/neurostocker/core/2022/12/4/6_Male_character_and_landscape_with_a_small_waterfall..jpg,6_Male_character_and_landscape_with_a_small_waterfall..jpg,2022-12-04T22:25:39.665539,1,1,6_Male_character_and_landscape_with_a_small_waterfall.
153453,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_beautiful_panorama_of_a_colorful_orange_sunset_over_a_deep_green_forest_of_trees_covered_by_large_leaves_and_white_clouds..jpg,6_A_beautiful_panorama_of_a_colorful_orange_sunset_over_a_deep_green_forest_of_trees_covered_by_large_leaves_and_white_clouds..jpg,2022-12-10T00:22:58.994808,1,1,6_A_beautiful_panorama_of_a_colorful_orange_sunset_over_a_deep_green_forest_of_trees_covered_by_large_leaves_and_white_clouds.
13429,/media/s1/dataset/neurostocker/core/2022/11/26/6_A_panorama_of_a_busy_main_road_and_the_river_that_run_through_it..jpg,6_A_panorama_of_a_busy_main_road_and_the_river_that_run_through_it..jpg,2022-11-26T00:58:53.317814,1,1,6_A_panorama_of_a_busy_main_road_and_the_river_that_run_through_it.
42775,"/media/s1/dataset/neurostocker/core/2022/12/2/6_A_wide_perspective_photo_of_one_room_made_of_very_thick_plushy_cushions,_with_two_chairs_and_a_lamp..jpg","6_A_wide_perspective_photo_of_one_room_made_of_very_thick_plushy_cushions,_with_two_chairs_and_a_lamp..jpg",2022-12-02T00:56:33.953111,1,1,"6_A_wide_perspective_photo_of_one_room_made_of_very_thick_plushy_cushions,_with_two_chairs_and_a_lamp."
172507,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_magnificent_picture_of_nature's_splendor_and_grace..jpg,6_A_magnificent_picture_of_nature's_splendor_and_grace..jpg,2022-12-10T22:52:02.487635,1,1,6_A_magnificent_picture_of_nature's_splendor_and_grace.
52801,/media/s1/dataset/neurostocker/core/2022/12/3/6_Beautiful_picture_of_a_newborn_baby_with_its_mother..jpg,6_Beautiful_picture_of_a_newborn_baby_with_its_mother..jpg,2022-12-03T00:56:34.102379,1,1,6_Beautiful_picture_of_a_newborn_baby_with_its_mother.
145296,"/media/s1/dataset/neurostocker/core/2022/12/9/6_Illustration_design_on_canvas,_in_a_minimalist_style..jpg","6_Illustration_design_on_canvas,_in_a_minimalist_style..jpg",2022-12-09T00:40:26.880834,1,1,"6_Illustration_design_on_canvas,_in_a_minimalist_style."
181131,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_picture_of_a_beach_with_a_house_in_the_middle..jpg,6_A_picture_of_a_beach_with_a_house_in_the_middle..jpg,2022-12-10T22:54:50.760573,1,1,6_A_picture_of_a_beach_with_a_house_in_the_middle.
173160,/media/s1/dataset/neurostocker/core/2022/12/10/6_My_favorite_picture_of_my_favorite_place_in_the_most_perfect_weather..jpg,6_My_favorite_picture_of_my_favorite_place_in_the_most_perfect_weather..jpg,2022-12-10T22:54:28.712450,1,1,6_My_favorite_picture_of_my_favorite_place_in_the_most_perfect_weather.
247994,"/media/s1/dataset/neurostocker/core/2022/12/14/6_Fantastic_picture_of_sun,_stars,_sky_and_nature..jpg","6_Fantastic_picture_of_sun,_stars,_sky_and_nature..jpg",2022-12-14T23:01:27.156689,1,1,"6_Fantastic_picture_of_sun,_stars,_sky_and_nature."
229411,"/media/s1/dataset/neurostocker/core/2022/12/14/6_A_landscape_with_a_cute_village_and_a_bunch_of_cute,_little,_white_sheeps..jpg","6_A_landscape_with_a_cute_village_and_a_bunch_of_cute,_little,_white_sheeps..jpg",2022-12-14T00:37:50.325551,1,1,"6_A_landscape_with_a_cute_village_and_a_bunch_of_cute,_little,_white_sheeps."
254267,"/media/s1/dataset/neurostocker/core/2022/12/15/6_The_perfect_mix_of_green_and_blue,_an_ocean_sunset..jpg","6_The_perfect_mix_of_green_and_blue,_an_ocean_sunset..jpg",2022-12-15T00:46:13.547443,1,1,"6_The_perfect_mix_of_green_and_blue,_an_ocean_sunset."
199079,"/media/s1/dataset/neurostocker/core/2022/12/12/6_A_beautiful_blue_landscape_picture_with_lots_of_trees,_rivers_and_mountains_in_different_shades_of_blue_and_green..jpg","6_A_beautiful_blue_landscape_picture_with_lots_of_trees,_rivers_and_mountains_in_different_shades_of_blue_and_green..jpg",2022-12-12T23:53:43.922399,1,1,"6_A_beautiful_blue_landscape_picture_with_lots_of_trees,_rivers_and_mountains_in_different_shades_of_blue_and_green."
56982,"/media/s1/dataset/neurostocker/core/2022/12/3/6_Interior_design,_open_plan,_kitchen_and_living_room..jpg","6_Interior_design,_open_plan,_kitchen_and_living_room..jpg",2022-12-03T00:57:24.226684,1,1,"6_Interior_design,_open_plan,_kitchen_and_living_room."
15370,/media/s1/dataset/neurostocker/core/2022/11/27/6_Temple_with_two_elephants_inside_of_which_the_image_of_Buddha_is_visible..jpg,6_Temple_with_two_elephants_inside_of_which_the_image_of_Buddha_is_visible..jpg,2022-11-27T00:58:47.773137,1,1,6_Temple_with_two_elephants_inside_of_which_the_image_of_Buddha_is_visible.
111309,/media/s1/dataset/neurostocker/core/2022/12/7/6_A_fantastic_image_with_the_sun_shining_and_a_rainbow_in_the_horizon_over_a_city..jpg,6_A_fantastic_image_with_the_sun_shining_and_a_rainbow_in_the_horizon_over_a_city..jpg,2022-12-07T00:56:15.850266,1,1,6_A_fantastic_image_with_the_sun_shining_and_a_rainbow_in_the_horizon_over_a_city.
16708,/media/s1/dataset/neurostocker/core/2022/11/27/6_A_list_of_all_the_letters_in_the_alphabet..jpg,6_A_list_of_all_the_letters_in_the_alphabet..jpg,2022-11-27T00:58:10.372731,1,1,6_A_list_of_all_the_letters_in_the_alphabet.
34771,/media/s1/dataset/neurostocker/core/2022/12/1/6_A_shot_from_the_movie_Matrix_1_which_is_a_scene_from_the_film's_first_few_scenes_where_Neo_is_in_his_office_doing_his_Matrix_exe.jpg,6_A_shot_from_the_movie_Matrix_1_which_is_a_scene_from_the_film's_first_few_scenes_where_Neo_is_in_his_office_doing_his_Matrix_exe.jpg,2022-12-01T00:57:09.223564,1,1,6_A_shot_from_the_movie_Matrix_1_which_is_a_scene_from_the_film's_first_few_scenes_where_Neo_is_in_his_office_doing_his_Matrix_exe
138128,"/media/s1/dataset/neurostocker/core/2022/12/9/6_Black_and_white_abstract_illustration_for_design_layout,_illustration..jpg","6_Black_and_white_abstract_illustration_for_design_layout,_illustration..jpg",2022-12-09T00:35:50.659230,1,1,"6_Black_and_white_abstract_illustration_for_design_layout,_illustration."
140367,"/media/s1/dataset/neurostocker/core/2022/12/9/6_A_tent_in_a_forest,_next_to_a_river..jpg","6_A_tent_in_a_forest,_next_to_a_river..jpg",2022-12-09T00:47:02.591117,1,1,"6_A_tent_in_a_forest,_next_to_a_river."
161675,/media/s1/dataset/neurostocker/core/2022/12/10/6_The_image_of_a_baby_pixilated_onto_a_computer_in_the_back_story..jpg,6_The_image_of_a_baby_pixilated_onto_a_computer_in_the_back_story..jpg,2022-12-10T00:19:55.446118,1,1,6_The_image_of_a_baby_pixilated_onto_a_computer_in_the_back_story.
157327,/media/s1/dataset/neurostocker/core/2022/12/10/6_A_beautiful_art_made_of_two_parts:_a_cat_and_a_dog..jpg,6_A_beautiful_art_made_of_two_parts:_a_cat_and_a_dog..jpg,2022-12-10T00:19:50.834089,1,1,6_A_beautiful_art_made_of_two_parts:_a_cat_and_a_dog.
131873,/media/s1/dataset/neurostocker/core/2022/12/9/6_Open_kitchen_of_the_beautiful_art_decorating_the_walls_and_white_cabinetry_in_the_open_living_area..jpg,6_Open_kitchen_of_the_beautiful_art_decorating_the_walls_and_white_cabinetry_in_the_open_living_area..jpg,2022-12-09T00:38:45.720248,1,1,6_Open_kitchen_of_the_beautiful_art_decorating_the_walls_and_white_cabinetry_in_the_open_living_area.
30515,"/media/s1/dataset/neurostocker/core/2022/11/30/6_A_creative_picture_with_beautiful_mountains_in_the_backdrop,_a_small_lake_next_to_it..jpg","6_A_creative_picture_with_beautiful_mountains_in_the_backdrop,_a_small_lake_next_to_it..jpg",2022-11-30T00:56:10.688102,1,1,"6_A_creative_picture_with_beautiful_mountains_in_the_backdrop,_a_small_lake_next_to_it."
146455,"/media/s1/dataset/neurostocker/core/2022/12/9/6_In_ancient_greek_mythology,_it_is_used_to_describe_the_god_of_the_night..jpg","6_In_ancient_greek_mythology,_it_is_used_to_describe_the_god_of_the_night..jpg",2022-12-09T00:44:58.662403,1,1,"6_In_ancient_greek_mythology,_it_is_used_to_describe_the_god_of_the_night."
189470,/media/s1/dataset/neurostocker/core/2022/12/13/6_A_view_to_the_hills_with_a_lot_of_trees..jpg,6_A_view_to_the_hills_with_a_lot_of_trees..jpg,2022-12-13T00:00:00.701105,1,1,6_A_view_to_the_hills_with_a_lot_of_trees.
107052,/media/s1/dataset/neurostocker/core/2022/12/7/6_A_wonderful_waterfall_scene_with_different_buildings_in_the_background..jpg,6_A_wonderful_waterfall_scene_with_different_buildings_in_the_background..jpg,2022-12-07T00:43:41.421156,1,1,6_A_wonderful_waterfall_scene_with_different_buildings_in_the_background.
187118,/media/s1/dataset/neurostocker/core/2022/12/10/6_An_ideal_image_of_the_night_with_a_warm_moon..jpg,6_An_ideal_image_of_the_night_with_a_warm_moon..jpg,2022-12-10T22:45:31.745480,1,1,6_An_ideal_image_of_the_night_with_a_warm_moon.
240655,/media/s1/dataset/neurostocker/core/2022/12/15/6_A_minimalist_open_kitchen_built_with_white_stone_and_white_cabinetry..jpg,6_A_minimalist_open_kitchen_built_with_white_stone_and_white_cabinetry..jpg,2022-12-15T00:57:20.919213,1,1,6_A_minimalist_open_kitchen_built_with_white_stone_and_white_cabinetry.
197504,"/media/s1/dataset/neurostocker/core/2022/12/13/6_I_would_describe_it_as_a_mixture_of_the_two_previous_listed_images,_the_colors_are_still_red_and_green..jpg","6_I_would_describe_it_as_a_mixture_of_the_two_previous_listed_images,_the_colors_are_still_red_and_green..jpg",2022-12-13T00:06:41.315712,1,1,"6_I_would_describe_it_as_a_mixture_of_the_two_previous_listed_images,_the_colors_are_still_red_and_green."
44763,/media/s1/dataset/neurostocker/core/2022/12/2/6_In_this_project_a_series_of_video_stills_is_accompanied_by_text_that_mimics_the_still..jpg,6_In_this_project_a_series_of_video_stills_is_accompanied_by_text_that_mimics_the_still..jpg,2022-12-02T00:54:29.996418,1,1,6_In_this_project_a_series_of_video_stills_is_accompanied_by_text_that_mimics_the_still.
178817,"/media/s1/dataset/neurostocker/core/2022/12/10/6_The_image_of_two_stars,_one_falling_into_a_green_ocean_and_another_on_a_mountain_side_(mountainous_terrain_in_the_north_of_Italy.jpg","6_The_image_of_two_stars,_one_falling_into_a_green_ocean_and_another_on_a_mountain_side_(mountainous_terrain_in_the_north_of_Italy.jpg",2022-12-10T22:47:01.685973,1,1,"6_The_image_of_two_stars,_one_falling_into_a_green_ocean_and_another_on_a_mountain_side_(mountainous_terrain_in_the_north_of_Italy"
154140,/media/s1/dataset/neurostocker/core/2022/12/10/6_Light_background_with_green_plant_and_a_brownish_character..jpg,6_Light_background_with_green_plant_and_a_brownish_character..jpg,2022-12-10T00:28:33.455472,1,1,6_Light_background_with_green_plant_and_a_brownish_character.
583,"/media/s1/dataset/neurostocker/core/2022/10/24/3_A_poster_featuring_a_bunch_of_cats,_a_little_cat_lover,_looking_at..jpg","3_A_poster_featuring_a_bunch_of_cats,_a_little_cat_lover,_looking_at..jpg",2022-10-24T04:38:10.664873,1,1,"3_A_poster_featuring_a_bunch_of_cats,_a_little_cat_lover,_looking_at."
223020,/media/s1/dataset/neurostocker/core/2022/12/14/6_A_futuristic_portrait_with_mask_made_of_wires_and_black_pearl..jpg,6_A_futuristic_portrait_with_mask_made_of_wires_and_black_pearl..jpg,2022-12-14T00:51:20.558053,1,1,6_A_futuristic_portrait_with_mask_made_of_wires_and_black_pearl.
167618,"/media/s1/dataset/neurostocker/core/2022/12/10/6_The_sea_is_blue,_a_little_white_cloud_floats_there_and_a_little_moon,_like_a_piece_of_black-pearl_on_the_sea..jpg","6_The_sea_is_blue,_a_little_white_cloud_floats_there_and_a_little_moon,_like_a_piece_of_black-pearl_on_the_sea..jpg",2022-12-10T00:20:00.514151,1,1,"6_The_sea_is_blue,_a_little_white_cloud_floats_there_and_a_little_moon,_like_a_piece_of_black pearl_on_the_sea."
194654,/media/s1/dataset/neurostocker/core/2022/12/12/6_A_slow_sequence_of_the_famous_London_Underground_station_platform_with_an_underground_tube_train_passing_under_a_large_building_.jpg,6_A_slow_sequence_of_the_famous_London_Underground_station_platform_with_an_underground_tube_train_passing_under_a_large_building_.jpg,2022-12-12T23:51:47.673714,1,1,6_A_slow_sequence_of_the_famous_London_Underground_station_platform_with_an_underground_tube_train_passing_under_a_large_building_
28257,"/media/s1/dataset/neurostocker/core/2022/11/30/6_The_Legend_of_Zelda_picture_concept,_fantasy_art..jpg","6_The_Legend_of_Zelda_picture_concept,_fantasy_art..jpg",2022-11-30T00:57:21.872549,1,1,"6_The_Legend_of_Zelda_picture_concept,_fantasy_art."
219539,"/media/s1/dataset/neurostocker/core/2022/12/14/6_An_amazing_picture_of_a_night_city,_lights_of_car_are_moving_and_the_whole_city_is_shining..jpg","6_An_amazing_picture_of_a_night_city,_lights_of_car_are_moving_and_the_whole_city_is_shining..jpg",2022-12-14T00:36:00.020905,1,1,"6_An_amazing_picture_of_a_night_city,_lights_of_car_are_moving_and_the_whole_city_is_shining."
192827,/media/s1/dataset/neurostocker/core/2022/12/13/6_A_dark_night_in_a_city_in_the_year_2100..jpg,6_A_dark_night_in_a_city_in_the_year_2100..jpg,2022-12-13T00:05:30.579264,1,1,6_A_dark_night_in_a_city_in_the_year_2100.
234727,/media/s1/dataset/neurostocker/core/2022/12/14/6_A_red_light_red_light_under_a_bright_blue_sky..jpg,6_A_red_light_red_light_under_a_bright_blue_sky..jpg,2022-12-14T00:43:47.739575,1,1,6_A_red_light_red_light_under_a_bright_blue_sky.
