,id,img_path,img_name,rating
3874,12360,/media/s1/dataset/neurostocker/core/2022/11/16/4_The_image_includes_a_pattern_and_an_object..jpg,4_The_image_includes_a_pattern_and_an_object..jpg,2
3875,12364,"/media/s1/dataset/neurostocker/core/2022/11/16/6_The_sea,_the_sunset_and_a_small_boat..jpg","6_The_sea,_the_sunset_and_a_small_boat..jpg",2
3876,12365,"/media/s1/dataset/neurostocker/core/2022/11/16/6_Hyper_realistic_super_macro_of_red_blood,_art_by_greg_rutkowski,_intricate,_ultra_detailed,_photorealistic,_vibrante_colors,_col.jpg","6_Hyper_realistic_super_macro_of_red_blood,_art_by_greg_rutkowski,_intricate,_ultra_detailed,_photorealistic,_vibrante_colors,_col.jpg",2
3877,12368,"/media/s1/dataset/neurostocker/core/2022/11/16/6_The_picture_with_a_beautiful_sunset_glow_and_a_very_dark_outline_of_a_shape_in_the_sky,_as_if_part_of_the_sky_was_coming_down_on.jpg","6_The_picture_with_a_beautiful_sunset_glow_and_a_very_dark_outline_of_a_shape_in_the_sky,_as_if_part_of_the_sky_was_coming_down_on.jpg",2
3878,12369,/media/s1/dataset/neurostocker/core/2022/11/16/4_A_black_and_white_photo_of_what_I_really_believe_to_be_a_UFO_craft..jpg,4_A_black_and_white_photo_of_what_I_really_believe_to_be_a_UFO_craft..jpg,2
3879,12371,"/media/s1/dataset/neurostocker/core/2022/11/16/4_Soft_and_bright_color_photography,_and_a_sense_of_humor_about_his_life..jpg","4_Soft_and_bright_color_photography,_and_a_sense_of_humor_about_his_life..jpg",2
3880,12373,"/media/s1/dataset/neurostocker/core/2022/11/16/4_A_close-up_of_a_red_leather_object,_a_book?,_a_bible?,_close_up,_book..jpg","4_A_close-up_of_a_red_leather_object,_a_book?,_a_bible?,_close_up,_book..jpg",2
3881,12382,"/media/s1/dataset/neurostocker/core/2022/11/16/6_A_detailed,_natural_texture_of_wood_with_a_texture_of_rock_on_the_floor..jpg","6_A_detailed,_natural_texture_of_wood_with_a_texture_of_rock_on_the_floor..jpg",4
3882,12385,"/media/s1/dataset/neurostocker/core/2022/11/16/6_A_close_up_detailed_detail_of_an_orange_or_a_lemon_fruit_slice,_2_k,_10_0_k..jpg","6_A_close_up_detailed_detail_of_an_orange_or_a_lemon_fruit_slice,_2_k,_10_0_k..jpg",4
3883,12388,"/media/s1/dataset/neurostocker/core/2022/11/16/4_A_simple_red_flower_pattern_in_the_middle,_a_nice_lighting..jpg","4_A_simple_red_flower_pattern_in_the_middle,_a_nice_lighting..jpg",2
3884,12389,/media/s1/dataset/neurostocker/core/2022/11/16/4_White_and_clear_to_dark_black_gradient_background_with_two_small_figures_on_the_opposite_sides..jpg,4_White_and_clear_to_dark_black_gradient_background_with_two_small_figures_on_the_opposite_sides..jpg,2
3885,12390,"/media/s1/dataset/neurostocker/core/2022/11/16/4_Ultra_detailed_close_up_of_insect_wings_from_nature_from_the_bottom,_maximum_realism,_maximum..jpg","4_Ultra_detailed_close_up_of_insect_wings_from_nature_from_the_bottom,_maximum_realism,_maximum..jpg",2
3886,12391,/media/s1/dataset/neurostocker/core/2022/11/16/4_Close_up_of_a_vintage_car_in_a_vintage_race_track..jpg,4_Close_up_of_a_vintage_car_in_a_vintage_race_track..jpg,2
3887,12393,/media/s1/dataset/neurostocker/core/2022/11/16/6_The_image_includes_a_pattern_and_an_object..jpg,6_The_image_includes_a_pattern_and_an_object..jpg,2
3888,12394,"/media/s1/dataset/neurostocker/core/2022/11/16/6_Colorful_photo_with_lots_of_light_around,_a_lot_of_reflections,_intricate_details,_hyperrealistic,_super_macro,_8_k,_HDR,_hyperd.jpg","6_Colorful_photo_with_lots_of_light_around,_a_lot_of_reflections,_intricate_details,_hyperrealistic,_super_macro,_8_k,_HDR,_hyperd.jpg",2
3889,12395,/media/s1/dataset/neurostocker/core/2022/11/16/4_Diamond_rings_and_a_necklace_of_diamonds_in_a_black_gold_setting..jpg,4_Diamond_rings_and_a_necklace_of_diamonds_in_a_black_gold_setting..jpg,2
3890,12396,"/media/s1/dataset/neurostocker/core/2022/11/16/4_a_simple_black_and_white_photo_with_a_lot_of_details,_clean,_perfect_details,_realistic_photo..jpg","4_a_simple_black_and_white_photo_with_a_lot_of_details,_clean,_perfect_details,_realistic_photo..jpg",2
3891,12397,"/media/s1/dataset/neurostocker/core/2022/11/16/4_Large_abstract_image_of_natural_sea_waves,_fractal_fractals_waves_at_a_distance,_and_abstract_fractal_fractals_waves..jpg","4_Large_abstract_image_of_natural_sea_waves,_fractal_fractals_waves_at_a_distance,_and_abstract_fractal_fractals_waves..jpg",1
3892,12400,"/media/s1/dataset/neurostocker/core/2022/11/16/4_A_microscopic_view_of_a_gills_of_a_mushroom,_a_bloodstain_that_looks_very_realistic_and_is_from_the_bottom,_ultra_detailed,_a_st.jpg","4_A_microscopic_view_of_a_gills_of_a_mushroom,_a_bloodstain_that_looks_very_realistic_and_is_from_the_bottom,_ultra_detailed,_a_st.jpg",4
3893,12404,"/media/s1/dataset/neurostocker/core/2022/11/16/4_Smooth_3d_cube,_texture-mapped_with_different_colors_and_rust_background..jpg","4_Smooth_3d_cube,_texture-mapped_with_different_colors_and_rust_background..jpg",2
3894,12405,"/media/s1/dataset/neurostocker/core/2022/11/16/4_3D_rendered_realistic_close_up_blood_pattern_on_black_tar_micro_patterns,_ultra_realistic_and_detailed_blood_pattern,..jpg","4_3D_rendered_realistic_close_up_blood_pattern_on_black_tar_micro_patterns,_ultra_realistic_and_detailed_blood_pattern,..jpg",2
3895,12406,"/media/s1/dataset/neurostocker/core/2022/11/16/6_Detail_shot_of_a_futuristic_black_&_white,_3d_concept_car,_close-up..jpg","6_Detail_shot_of_a_futuristic_black_&_white,_3d_concept_car,_close-up..jpg",2
3896,12407,"/media/s1/dataset/neurostocker/core/2022/11/16/4_Laid_back_nature_landscape_color_pallet_art,_abstract_composition_artist..jpg","4_Laid_back_nature_landscape_color_pallet_art,_abstract_composition_artist..jpg",2
3897,12408,/media/s1/dataset/neurostocker/core/2022/11/16/4_Abstracts_of_a_plant_and_tree_textures_with_a_nice_patterned_background..jpg,4_Abstracts_of_a_plant_and_tree_textures_with_a_nice_patterned_background..jpg,3
3898,12419,"/media/s1/dataset/neurostocker/core/2022/11/16/6_A_serene,_clean_and_natural_view_of_the_lake_and_forest..jpg","6_A_serene,_clean_and_natural_view_of_the_lake_and_forest..jpg",2
3899,12427,"/media/s1/dataset/neurostocker/core/2022/11/16/4_An_ultra_realistic_ocean_view_of_a_rocky_beach_and_a_clear_focus_and_clear_colors,_macro,_closeup,_and_a_photo_of_a_small_sea_sh.jpg","4_An_ultra_realistic_ocean_view_of_a_rocky_beach_and_a_clear_focus_and_clear_colors,_macro,_closeup,_and_a_photo_of_a_small_sea_sh.jpg",2
3900,12428,"/media/s1/dataset/neurostocker/core/2022/11/16/4_A_seamless_image_that_you_can_use_for_backgrounds,_seamless..jpg","4_A_seamless_image_that_you_can_use_for_backgrounds,_seamless..jpg",2
3901,12429,"/media/s1/dataset/neurostocker/core/2022/11/16/4_3d_high_quality_futuristic_sci-fi_concept_cars_from_zaha_hadid,_karim_rashid,_lydia_zarich,_3d..jpg","4_3d_high_quality_futuristic_sci-fi_concept_cars_from_zaha_hadid,_karim_rashid,_lydia_zarich,_3d..jpg",2
3902,12430,/media/s1/dataset/neurostocker/core/2022/11/16/4_Landscape_of_the_city_with_mountains_and_clouds..jpg,4_Landscape_of_the_city_with_mountains_and_clouds..jpg,2
3903,12431,/media/s1/dataset/neurostocker/core/2022/11/16/4_A_very_well_detailed_photo_of_an_intricate_micro_sized_tree..jpg,4_A_very_well_detailed_photo_of_an_intricate_micro_sized_tree..jpg,4
3904,12437,"/media/s1/dataset/neurostocker/core/2022/11/16/6_Huge_square_texture_map,_detail_at_5k,_with_3_levels_of_detail..jpg","6_Huge_square_texture_map,_detail_at_5k,_with_3_levels_of_detail..jpg",4
3905,12443,"/media/s1/dataset/neurostocker/core/2022/11/16/6_Scenery_of_an_outdoor_city_place,_city,_urban_view..jpg","6_Scenery_of_an_outdoor_city_place,_city,_urban_view..jpg",2
3906,12445,"/media/s1/dataset/neurostocker/core/2022/11/16/4_Largest_and_deepest,_ultra_resolution,_hyper_detailed_photorealistic_colorized_underwater,_deep_space_alien,..jpg","4_Largest_and_deepest,_ultra_resolution,_hyper_detailed_photorealistic_colorized_underwater,_deep_space_alien,..jpg",2
3907,12447,"/media/s1/dataset/neurostocker/core/2022/11/16/6_A_hyperdetailed_textured_wallpaper_with_realistic_and_realistic_pattern_textures,_trending_on_textures..jpg","6_A_hyperdetailed_textured_wallpaper_with_realistic_and_realistic_pattern_textures,_trending_on_textures..jpg",4
3908,12448,"/media/s1/dataset/neurostocker/core/2022/11/16/4_Abstract_and_realistic_pattern_of_a_psychedelic_3d_pattern_in_blue_and_orange,_maximum_realism_and_detailed_close-up,_a_3d_fract.jpg","4_Abstract_and_realistic_pattern_of_a_psychedelic_3d_pattern_in_blue_and_orange,_maximum_realism_and_detailed_close-up,_a_3d_fract.jpg",3
3909,12452,"/media/s1/dataset/neurostocker/core/2022/11/16/4_The_inside_of_a_volcano,_detailed_volcanic_gas_volcanic_mag..jpg","4_The_inside_of_a_volcano,_detailed_volcanic_gas_volcanic_mag..jpg",3
3910,12456,/media/s1/dataset/neurostocker/core/2022/11/16/4_Large_flower_close_up_and_textured_with_a_single_stem_and_multiple_petals..jpg,4_Large_flower_close_up_and_textured_with_a_single_stem_and_multiple_petals..jpg,2
3911,12457,"/media/s1/dataset/neurostocker/core/2022/11/16/4_a_texture_with_different_colors,_a_black_and_white_texture,_polished_stone,_detailed_pattern,_realistic,..jpg","4_a_texture_with_different_colors,_a_black_and_white_texture,_polished_stone,_detailed_pattern,_realistic,..jpg",4
3912,12458,/media/s1/dataset/neurostocker/core/2022/11/16/6_3d_concept_cars_(zaha_hadid)_high_quality_3d_concept_cars..jpg,6_3d_concept_cars_(zaha_hadid)_high_quality_3d_concept_cars..jpg,2
3913,18899,"/media/s1/dataset/neurostocker/core/2022/11/29/6_An_urban_city_in_modern_indonesia_with_traffic_lights,_futuristic_cars,_pedestrians,_buildings,_high-rises_and_more..jpg","6_An_urban_city_in_modern_indonesia_with_traffic_lights,_futuristic_cars,_pedestrians,_buildings,_high-rises_and_more..jpg",2
3914,18960,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_painting_of_a_beautiful_cat,_its_body_is_very_soft_with_its_skin..jpg","6_A_painting_of_a_beautiful_cat,_its_body_is_very_soft_with_its_skin..jpg",2
3915,19045,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_small_selection_of_the_various_types_of_clouds_that_form..jpg,6_A_small_selection_of_the_various_types_of_clouds_that_form..jpg,2
3916,19082,/media/s1/dataset/neurostocker/core/2022/11/29/6_View_from_the_airplane_window_of_an_oil_well_in_Iraq_that_was_blown_out_a_few_months_ago..jpg,6_View_from_the_airplane_window_of_an_oil_well_in_Iraq_that_was_blown_out_a_few_months_ago..jpg,2
3917,19104,"/media/s1/dataset/neurostocker/core/2022/11/29/6_An_incredible_picture_with_the_moon,_red_sun,_dark_mountains,_and_deep_blue_sky..jpg","6_An_incredible_picture_with_the_moon,_red_sun,_dark_mountains,_and_deep_blue_sky..jpg",3
3918,19122,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_simple,_peaceful_scene,_with_a_calm_body_of_water..jpg","6_A_simple,_peaceful_scene,_with_a_calm_body_of_water..jpg",3
3919,19322,"/media/s1/dataset/neurostocker/core/2022/11/29/6_An_epic_background,_representing_the_middle_of_a_massive_battlefield,_in_which_several_huge_machines_can_be_seen..jpg","6_An_epic_background,_representing_the_middle_of_a_massive_battlefield,_in_which_several_huge_machines_can_be_seen..jpg",2
3920,19359,/media/s1/dataset/neurostocker/core/2022/11/29/6_The_image_of_ancient_indonesian_villagers_standing_beside_a_volcano..jpg,6_The_image_of_ancient_indonesian_villagers_standing_beside_a_volcano..jpg,2
3921,19373,"/media/s1/dataset/neurostocker/core/2022/11/29/6_Close_up_on_a_tree_with_a_large_leaf_floating_nearby,_the_bark_and_wood_contrasting_with_the_leaves_that_are_light_and_close_aga.jpg","6_Close_up_on_a_tree_with_a_large_leaf_floating_nearby,_the_bark_and_wood_contrasting_with_the_leaves_that_are_light_and_close_aga.jpg",3
3922,19544,/media/s1/dataset/neurostocker/core/2022/11/29/6_Cool_desert_landscape_with_a_lot_of_different_things..jpg,6_Cool_desert_landscape_with_a_lot_of_different_things..jpg,3
3923,19569,/media/s1/dataset/neurostocker/core/2022/11/29/6_Water_and_sky_over_a_big_beach_with_a_dark_background..jpg,6_Water_and_sky_over_a_big_beach_with_a_dark_background..jpg,3
3924,19603,/media/s1/dataset/neurostocker/core/2022/11/29/6_Small_image_of_a_stone_circle_and_two_elk_with_different_poses_on_it..jpg,6_Small_image_of_a_stone_circle_and_two_elk_with_different_poses_on_it..jpg,2
3925,19627,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_picture_of_a_rainbow_in_the_sky,_reflecting_the_sun's_rays,_making_it_beautiful..jpg","6_A_picture_of_a_rainbow_in_the_sky,_reflecting_the_sun's_rays,_making_it_beautiful..jpg",3
3926,19783,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_close_photo_of_the_earth_from_space..jpg,6_A_close_photo_of_the_earth_from_space..jpg,3
3927,19827,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_cool_animation_of_cartoon_cars_driving_in_circle..jpg,6_A_cool_animation_of_cartoon_cars_driving_in_circle..jpg,3
3928,19850,"/media/s1/dataset/neurostocker/core/2022/11/29/6_Different_scenes_of_a_waterfall_that_flows_into_a_beautiful_river,_it_can_be_seen_from_different_angles_and_heights..jpg","6_Different_scenes_of_a_waterfall_that_flows_into_a_beautiful_river,_it_can_be_seen_from_different_angles_and_heights..jpg",2
3929,19896,"/media/s1/dataset/neurostocker/core/2022/11/29/6_Captivating,_vivid_photograph_of_a_colorful_rainbow_that_appears_in_a_cloudless_sky..jpg","6_Captivating,_vivid_photograph_of_a_colorful_rainbow_that_appears_in_a_cloudless_sky..jpg",3
3930,19912,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_world_of_ice,_frozen_with_a_glacier_in_the_center_of_the_Earth..jpg","6_A_world_of_ice,_frozen_with_a_glacier_in_the_center_of_the_Earth..jpg",3
3931,19942,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_breathtaking_postcard_of_a_beautiful_sunflowers_field_by_a_placid_green_river_(the_one_with_the_lighthouse_in_the_background)..jpg,6_A_breathtaking_postcard_of_a_beautiful_sunflowers_field_by_a_placid_green_river_(the_one_with_the_lighthouse_in_the_background)..jpg,3
3932,19962,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_lot_of_green_grass,_a_tree_and_a_bench..jpg","6_A_lot_of_green_grass,_a_tree_and_a_bench..jpg",2
3933,20101,/media/s1/dataset/neurostocker/core/2022/11/29/6_Beautiful_view_of_a_city_looking_at_blue_sky..jpg,6_Beautiful_view_of_a_city_looking_at_blue_sky..jpg,3
3934,20171,"/media/s1/dataset/neurostocker/core/2022/11/29/6_Giant_colorful_sea_animal,_coral_reef,_and_palm_tree_in_the_water..jpg","6_Giant_colorful_sea_animal,_coral_reef,_and_palm_tree_in_the_water..jpg",3
3935,20302,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_fantasy-art,_this_is_a_horse_wearing_a_magical_cloak_with_a_golden_design..jpg","6_A_fantasy-art,_this_is_a_horse_wearing_a_magical_cloak_with_a_golden_design..jpg",2
3936,20434,/media/s1/dataset/neurostocker/core/2022/11/29/6_The_room_is_decorated_with_a_vintage_charm_filled_with_modern_furnishings..jpg,6_The_room_is_decorated_with_a_vintage_charm_filled_with_modern_furnishings..jpg,2
3937,20522,/media/s1/dataset/neurostocker/core/2022/11/29/6_Beauty_in_a_land_that_does_not_seem_to_lie_in_the_heart_of_the_earth..jpg,6_Beauty_in_a_land_that_does_not_seem_to_lie_in_the_heart_of_the_earth..jpg,3
3938,20626,/media/s1/dataset/neurostocker/core/2022/11/29/6_Pink_unicorn_with_large_glittery_wings_sitting_on_top_of_a_mountain_rock..jpg,6_Pink_unicorn_with_large_glittery_wings_sitting_on_top_of_a_mountain_rock..jpg,2
3939,20681,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_beautiful_illustration_of_a_world_in_the_year_2050..jpg,6_A_beautiful_illustration_of_a_world_in_the_year_2050..jpg,3
3940,20685,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_collection_of_different_materials_in_a_large_workshop..jpg,6_A_collection_of_different_materials_in_a_large_workshop..jpg,2
3941,20733,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_landscape_showing_huge_mountain_range_between_snow_covered_mountain_peaks..jpg,6_A_landscape_showing_huge_mountain_range_between_snow_covered_mountain_peaks..jpg,3
3942,20769,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_view_of_a_castle_in_the_background_with_a_small_pond_full_of_fishes,_and_a_bunch_of_trees..jpg","6_A_view_of_a_castle_in_the_background_with_a_small_pond_full_of_fishes,_and_a_bunch_of_trees..jpg",2
3943,20996,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_beautiful_realistic_portrait_wearing_a_mask_on_their_forehead..jpg,6_A_beautiful_realistic_portrait_wearing_a_mask_on_their_forehead..jpg,2
3944,21022,/media/s1/dataset/neurostocker/core/2022/11/29/6_Dark_and_moody_landscape_scene_with_neon_green_lightning..jpg,6_Dark_and_moody_landscape_scene_with_neon_green_lightning..jpg,3
3945,21123,"/media/s1/dataset/neurostocker/core/2022/11/29/6_It_looks_really_nice,_the_colors_are_just_lovely..jpg","6_It_looks_really_nice,_the_colors_are_just_lovely..jpg",3
3946,21128,/media/s1/dataset/neurostocker/core/2022/11/29/6_Rain_storm_on_sand-bar_atmosphere_in_the_ocean..jpg,6_Rain_storm_on_sand-bar_atmosphere_in_the_ocean..jpg,3
3947,21188,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_picture_of_white_flowers_in_a_colorful_atmosphere..jpg,6_A_picture_of_white_flowers_in_a_colorful_atmosphere..jpg,3
3948,21190,"/media/s1/dataset/neurostocker/core/2022/11/29/6_Beautiful_mountain,_a_small_waterfall_with_a_lot_of_foliage..jpg","6_Beautiful_mountain,_a_small_waterfall_with_a_lot_of_foliage..jpg",3
3949,21281,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_great_picture_of_a_mountain_path,_in_winter_it_is_a_black,_white_and_brown_composition_with_snow_covered_rocks,_on_its_bottom_.jpg","6_A_great_picture_of_a_mountain_path,_in_winter_it_is_a_black,_white_and_brown_composition_with_snow_covered_rocks,_on_its_bottom_.jpg",3
3950,21320,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_picture_looking_like_the_top_of_an_old_ship_of_an_Indian..jpg,6_A_picture_looking_like_the_top_of_an_old_ship_of_an_Indian..jpg,2
3951,21447,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_very_high_resolution_picture_of_a_green_forest..jpg,6_A_very_high_resolution_picture_of_a_green_forest..jpg,4
3952,21454,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_bewitching_little_picture_of_a_small_blue_lake,_on_which_white_swans_float..jpg","6_A_bewitching_little_picture_of_a_small_blue_lake,_on_which_white_swans_float..jpg",3
3953,21475,/media/s1/dataset/neurostocker/core/2022/11/29/6_The_most_famous_building_of_the_town_of_cologne..jpg,6_The_most_famous_building_of_the_town_of_cologne..jpg,3
3954,21490,/media/s1/dataset/neurostocker/core/2022/11/29/6_FEMALE_FUTURE_PORTRAIT_with_MASCARA_COVERING_MADE_OF_BLACK_DIAMOND..jpg,6_FEMALE_FUTURE_PORTRAIT_with_MASCARA_COVERING_MADE_OF_BLACK_DIAMOND..jpg,2
3955,21583,"/media/s1/dataset/neurostocker/core/2022/11/29/6_An_old,_antique_piece_of_paper_showing_a_map_of_an_unknown_city..jpg","6_An_old,_antique_piece_of_paper_showing_a_map_of_an_unknown_city..jpg",2
3956,21656,"/media/s1/dataset/neurostocker/core/2022/11/29/6_The_only_word_in_the_English_language_beginning_with_""A..jpg","6_The_only_word_in_the_English_language_beginning_with_""A..jpg",2
3957,21709,"/media/s1/dataset/neurostocker/core/2022/11/29/6_Modern_architecture_of_new_construction,_a_modern_house_with_3_bays_of_windows..jpg","6_Modern_architecture_of_new_construction,_a_modern_house_with_3_bays_of_windows..jpg",2
3958,21726,"/media/s1/dataset/neurostocker/core/2022/11/29/6_The_beach_at_night,_with_stars_and_a_boat..jpg","6_The_beach_at_night,_with_stars_and_a_boat..jpg",2
3959,21861,/media/s1/dataset/neurostocker/core/2022/11/29/6_The_image_of_a_red_brick_railway_bridge_on_a_green_valley..jpg,6_The_image_of_a_red_brick_railway_bridge_on_a_green_valley..jpg,2
3960,21898,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_small_living_room_with_different_textiles,_the_kitchen_is_to_the_right..jpg","6_A_small_living_room_with_different_textiles,_the_kitchen_is_to_the_right..jpg",2
3961,22045,/media/s1/dataset/neurostocker/core/2022/11/29/6_The_city_of_glass_made_out_of_a_dark_background..jpg,6_The_city_of_glass_made_out_of_a_dark_background..jpg,2
3962,22048,/media/s1/dataset/neurostocker/core/2022/11/29/6_An_artful_image_of_a_baby_sleeping_to_represent_the_newborns..jpg,6_An_artful_image_of_a_baby_sleeping_to_represent_the_newborns..jpg,2
3963,22051,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_unique_and_unusual_photo_portrait_of_a..jpg,6_A_unique_and_unusual_photo_portrait_of_a..jpg,3
3964,22059,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_very_beautiful_and_very_colorful_poster_of_a_typical_old_building_in_an_urban_center_from_the_80's_and_90's..jpg,6_A_very_beautiful_and_very_colorful_poster_of_a_typical_old_building_in_an_urban_center_from_the_80's_and_90's..jpg,2
3965,22078,/media/s1/dataset/neurostocker/core/2022/11/29/6_An_aerial_picture_of_New_York_city_with_buildings_made_out_of_glass..jpg,6_An_aerial_picture_of_New_York_city_with_buildings_made_out_of_glass..jpg,3
3966,22188,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_painting_of_a_green,_smiling,_naked_hippopotamus..jpg","6_A_painting_of_a_green,_smiling,_naked_hippopotamus..jpg",2
3967,22228,/media/s1/dataset/neurostocker/core/2022/11/29/6_Damp_and_wet_landscape_on_a_cliff_side..jpg,6_Damp_and_wet_landscape_on_a_cliff_side..jpg,3
3968,22419,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_wide_and_majestic_picture_of_a_forest_area,_in_which_several_elk_stand_and_animals_pass_between_them..jpg","6_A_wide_and_majestic_picture_of_a_forest_area,_in_which_several_elk_stand_and_animals_pass_between_them..jpg",2
3969,22434,"/media/s1/dataset/neurostocker/core/2022/11/29/6_An_apocalyptic_cityscape,_futuristic_but_with_a_sort_of_organic_feel..jpg","6_An_apocalyptic_cityscape,_futuristic_but_with_a_sort_of_organic_feel..jpg",3
3970,22442,/media/s1/dataset/neurostocker/core/2022/11/29/6_An_abandoned_abandoned_house_that_seems_to_be_on_fire..jpg,6_An_abandoned_abandoned_house_that_seems_to_be_on_fire..jpg,2
3971,22465,/media/s1/dataset/neurostocker/core/2022/11/29/6_Ancient_ruins_and_a_mountain_are_seen_in_the_horizon..jpg,6_Ancient_ruins_and_a_mountain_are_seen_in_the_horizon..jpg,2
3972,22514,"/media/s1/dataset/neurostocker/core/2022/11/29/6_The_image_of_an_imaginary_world,_which_is_reflected_by_the_watery_mirror_of_a_glassy_lake..jpg","6_The_image_of_an_imaginary_world,_which_is_reflected_by_the_watery_mirror_of_a_glassy_lake..jpg",3
3973,22623,"/media/s1/dataset/neurostocker/core/2022/11/29/6_Macro_landscape_natural_pattern_photography,_nature,_abstract,_minimalist..jpg","6_Macro_landscape_natural_pattern_photography,_nature,_abstract,_minimalist..jpg",4
3974,22650,"/media/s1/dataset/neurostocker/core/2022/11/29/6_Big,_clear_sky_and_a_small_dark_ship_on_a_blue_sea..jpg","6_Big,_clear_sky_and_a_small_dark_ship_on_a_blue_sea..jpg",3
3975,22823,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_beautiful_picture_that_reveals_your_life’s_true_dream..jpg,6_A_beautiful_picture_that_reveals_your_life’s_true_dream..jpg,2
3976,22849,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_big_black_and_white_picture_of_a_forest..jpg,6_A_big_black_and_white_picture_of_a_forest..jpg,3
3977,22878,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_lovely_landscape_image_showing_an_abstract_forest_on_the_right_and_a_green_forest_on_the_left,_with_two_mountain_tops_behind_t.jpg","6_A_lovely_landscape_image_showing_an_abstract_forest_on_the_right_and_a_green_forest_on_the_left,_with_two_mountain_tops_behind_t.jpg",2
3978,22918,/media/s1/dataset/neurostocker/core/2022/11/29/6_Small_village_of_colorful_houses_in_the_woods_on_the_edge_of_town..jpg,6_Small_village_of_colorful_houses_in_the_woods_on_the_edge_of_town..jpg,2
3979,22935,/media/s1/dataset/neurostocker/core/2022/11/29/6_The_landscape_picture_where_you_can_see_a_large_castle_and_a_beautiful_waterfall..jpg,6_The_landscape_picture_where_you_can_see_a_large_castle_and_a_beautiful_waterfall..jpg,3
3980,22988,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_cool_cartoon_drawing_of_the_character_Ganon..jpg,6_A_cool_cartoon_drawing_of_the_character_Ganon..jpg,2
3981,23175,/media/s1/dataset/neurostocker/core/2022/11/29/6_White_background_with_image_of_small_birds_is_located_in_the_middle..jpg,6_White_background_with_image_of_small_birds_is_located_in_the_middle..jpg,2
3982,23180,/media/s1/dataset/neurostocker/core/2022/11/29/6_A_futuristic_cartoon_image_about_what_will_happen_10_years_ago_on_the_future..jpg,6_A_futuristic_cartoon_image_about_what_will_happen_10_years_ago_on_the_future..jpg,2
3983,23323,"/media/s1/dataset/neurostocker/core/2022/11/29/6_The_size_of_the_image_is_about_50_MB,_and_has_various_patterns..jpg","6_The_size_of_the_image_is_about_50_MB,_and_has_various_patterns..jpg",4
3984,23348,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_great_view_from_the_bridge,_at_night..jpg","6_A_great_view_from_the_bridge,_at_night..jpg",3
3985,23427,"/media/s1/dataset/neurostocker/core/2022/11/29/6_2_7_3_hd,_bright_lighting_with_high_contrast_and_rich_texture,_clean,_sharp..jpg","6_2_7_3_hd,_bright_lighting_with_high_contrast_and_rich_texture,_clean,_sharp..jpg",2
3986,23457,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_picture_of_a_small_lake_surrounded_by_small_lakes,_and_one_of_four_mountains_in_the_background..jpg","6_A_picture_of_a_small_lake_surrounded_by_small_lakes,_and_one_of_four_mountains_in_the_background..jpg",3
3987,23460,/media/s1/dataset/neurostocker/core/2022/11/29/6_Photo_of_an_old_photograph_of_karen_proulx..jpg,6_Photo_of_an_old_photograph_of_karen_proulx..jpg,2
3988,23516,"/media/s1/dataset/neurostocker/core/2022/11/29/6_A_sunset_in_india,_a_picture_of_the_indian_river_Ganga_by_gangeside..jpg","6_A_sunset_in_india,_a_picture_of_the_indian_river_Ganga_by_gangeside..jpg",2
3989,23541,/media/s1/dataset/neurostocker/core/2022/11/29/6_Impressive_temple_with_a_fountain_in_the_middle_of_the_garden..jpg,6_Impressive_temple_with_a_fountain_in_the_middle_of_the_garden..jpg,2
3990,23595,/media/s1/dataset/neurostocker/core/2022/11/29/6_An_ancient_temple_with_lot_of_natural_light..jpg,6_An_ancient_temple_with_lot_of_natural_light..jpg,3
